168659 -168659 -2107
164495 -164494 -2099
160433 -160433 -2092
156472 -156472 -2084
152609 -152608 -2077
148841 -148841 -2069
145166 -145166 -2062
141582 -141581 -2054
138086 -138086 -2047
134677 -134676 -2039
131352 -131351 -2032
128108 -128108 -2024
124945 -124945 -2017
121861 -121860 -2009
118852 -118851 -2002
115917 -115917 -1994
113055 -113055 -1987
110264 -110264 -1979
107542 -107541 -1972
104886 -104886 -1964
102297 -102296 -1957
99771 -99771 -1949
97308 -97307 -1942
94905 -94905 -1934
92562 -92561 -1927
90277 -90276 -1919
88048 -88047 -1912
85874 -85873 -1904
83753 -83753 -1897
81686 -81685 -1889
79669 -79668 -1882
77702 -77701 -1874
75783 -75783 -1867
73912 -73912 -1859
72087 -72087 -1852
70307 -70307 -1844
68572 -68571 -1837
66879 -66878 -1829
65227 -65227 -1822
63617 -63616 -1814
62046 -62045 -1807
60514 -60513 -1799
59020 -59019 -1792
57563 -57562 -1784
56142 -56141 -1777
54756 -54755 -1769
53404 -53403 -1762
52085 -52084 -1754
50799 -50798 -1747
49545 -49544 -1739
48322 -48321 -1732
47129 -47128 -1724
45965 -45964 -1717
44830 -44829 -1709
43723 -43722 -1702
42644 -42643 -1694
41591 -41590 -1687
40564 -40563 -1679
39563 -39561 -1672
38586 -38585 -1664
37633 -37632 -1657
36704 -36703 -1649
35798 -35796 -1642
34914 -34913 -1634
34052 -34051 -1627
33211 -33210 -1619
32391 -32390 -1612
31591 -31590 -1604
30811 -30810 -1597
30051 -30049 -1589
29309 -29307 -1582
28585 -28584 -1574
27879 -27878 -1567
27191 -27190 -1559
26520 -26518 -1552
25865 -25863 -1544
25227 -25225 -1537
24604 -24602 -1529
23996 -23994 -1522
23404 -23402 -1514
22826 -22824 -1507
22262 -22260 -1499
21713 -21711 -1492
21177 -21175 -1484
20654 -20652 -1477
20144 -20142 -1469
19647 -19644 -1462
19162 -19159 -1454
18689 -18686 -1447
18227 -18225 -1439
17777 -17775 -1432
17338 -17336 -1424
16910 -16908 -1417
16493 -16490 -1409
16086 -16083 -1402
15689 -15686 -1394
15301 -15298 -1387
14924 -14921 -1379
14555 -14552 -1372
14196 -14193 -1364
13846 -13842 -1357
13504 -13500 -1349
13170 -13167 -1342
12845 -12842 -1334
12528 -12525 -1327
12219 -12215 -1319
11917 -11914 -1312
11623 -11619 -1304
11336 -11332 -1297
11057 -11052 -1289
10784 -10779 -1282
10517 -10513 -1274
10258 -10253 -1267
10005 -10000 -1259
9758 -9753 -1252
9517 -9512 -1244
9282 -9277 -1237
9053 -9048 -1229
8830 -8825 -1222
8612 -8607 -1214
8399 -8394 -1207
8192 -8186 -1199
7990 -7984 -1192
7793 -7787 -1184
7600 -7595 -1177
7413 -7407 -1169
7230 -7224 -1162
7052 -7045 -1154
6878 -6871 -1147
6708 -6701 -1139
6543 -6536 -1132
6381 -6374 -1124
6224 -6217 -1117
6070 -6063 -1109
5921 -5913 -1102
5775 -5767 -1094
5632 -5624 -1087
5493 -5485 -1079
5358 -5349 -1072
5226 -5217 -1064
5097 -5088 -1057
4971 -4962 -1049
4849 -4840 -1042
4729 -4720 -1034
4613 -4603 -1027
4499 -4489 -1019
4388 -4378 -1012
4280 -4270 -1004
4175 -4164 -997
4072 -4061 -989
3972 -3960 -982
3874 -3862 -974
3778 -3767 -967
3685 -3673 -959
3595 -3582 -952
3506 -3493 -944
3420 -3407 -937
3336 -3322 -929
3254 -3240 -922
3174 -3160 -914
3096 -3081 -907
3020 -3005 -899
2946 -2930 -892
2873 -2858 -884
2803 -2787 -877
2734 -2717 -869
2667 -2650 -862
2601 -2584 -854
2538 -2520 -847
2475 -2457 -839
2415 -2396 -832
2355 -2336 -824
2298 -2278 -817
2242 -2221 -809
2187 -2166 -802
2133 -2112 -794
2081 -2059 -787
2030 -2008 -779
1981 -1958 -772
1932 -1909 -764
1885 -1861 -757
1839 -1815 -749
1794 -1769 -742
1751 -1725 -734
1708 -1682 -727
1667 -1639 -719
1626 -1598 -712
1587 -1558 -704
1548 -1519 -697
1511 -1481 -689
1474 -1443 -682
1438 -1407 -674
1404 -1371 -667
1370 -1337 -659
1337 -1303 -652
1305 -1270 -644
1273 -1238 -637
1243 -1206 -629
1213 -1175 -622
1184 -1145 -614
1156 -1116 -607
1128 -1088 -599
1101 -1060 -592
1075 -1032 -584
1050 -1006 -577
1025 -980 -569
1001 -955 -562
977 -930 -554
954 -906 -547
932 -882 -539
910 -859 -532
889 -837 -524
868 -815 -517
848 -793 -509
828 -772 -502
809 -752 -494
791 -732 -487
773 -712 -479
755 -693 -472
738 -674 -464
721 -656 -457
705 -638 -449
689 -621 -442
674 -604 -434
659 -587 -427
645 -571 -419
631 -555 -412
617 -539 -404
604 -524 -397
591 -509 -389
578 -494 -382
566 -480 -374
554 -466 -367
543 -452 -359
532 -439 -352
521 -426 -344
510 -413 -337
500 -400 -329
490 -388 -322
481 -376 -314
471 -364 -307
462 -352 -299
454 -341 -292
445 -329 -284
437 -318 -277
429 -307 -269
422 -297 -262
415 -286 -254
408 -276 -247
401 -266 -239
394 -256 -232
388 -246 -224
382 -237 -217
376 -227 -209
370 -218 -202
365 -209 -194
360 -199 -187
355 -190 -179
350 -182 -172
346 -173 -164
342 -164 -157
338 -156 -149
334 -147 -142
330 -139 -134
327 -131 -127
324 -123 -119
321 -115 -112
318 -107 -104
315 -99 -97
313 -91 -89
311 -83 -82
309 -75 -74
307 -68 -67
306 -60 -59
304 -52 -52
303 -45 -44
302 -37 -37
301 -30 -29
300 -22 -22
300 -15 -14
300 -7 -7
300 0 0
300 7 7
300 15 15
300 22 22
301 30 30
302 37 37
303 45 45
304 52 52
306 60 60
307 68 67
309 75 75
311 83 82
313 91 90
315 99 97
318 107 105
321 115 112
324 123 120
327 131 127
330 139 135
334 147 142
338 156 150
342 164 157
346 173 165
350 182 172
355 190 180
360 199 187
365 209 195
370 218 202
376 227 210
382 237 217
388 246 225
394 256 232
401 266 240
408 276 247
415 286 255
422 297 262
429 307 270
437 318 277
445 329 285
454 341 292
462 352 300
471 364 307
481 376 315
490 388 322
500 400 330
510 413 337
521 426 345
532 439 352
543 452 360
554 466 367
566 480 375
578 494 382
591 509 390
604 524 397
617 539 405
631 555 412
645 571 420
659 587 427
674 604 435
689 621 442
705 638 450
721 656 457
738 674 465
755 693 472
773 712 480
791 732 487
809 752 495
828 772 502
848 793 510
868 815 517
889 837 525
910 859 532
932 882 540
954 906 547
977 930 555
1001 955 562
1025 980 570
1050 1006 577
1075 1032 585
1101 1060 592
1128 1088 600
1156 1116 607
1184 1145 615
1213 1175 622
1243 1206 630
1273 1238 637
1305 1270 645
1337 1303 652
1370 1337 660
1404 1371 667
1438 1407 675
1474 1443 682
1511 1481 690
1548 1519 697
1587 1558 705
1626 1598 712
1667 1639 720
1708 1682 727
1751 1725 735
1794 1769 742
1839 1815 750
1885 1861 757
1932 1909 765
1981 1958 772
2030 2008 780
2081 2059 787
2133 2112 795
2187 2166 802
2242 2221 810
2298 2278 817
2355 2336 825
2415 2396 832
2475 2457 840
2538 2520 847
2601 2584 855
2667 2650 862
2734 2717 870
2803 2787 877
2873 2858 885
2946 2930 892
3020 3005 900
3096 3081 907
3174 3160 915
3254 3240 922
3336 3322 930
3420 3407 937
3506 3493 945
3595 3582 952
3685 3673 960
3778 3767 967
3874 3862 975
3972 3960 982
4072 4061 990
4175 4164 997
4280 4270 1005
4388 4378 1012
4499 4489 1020
4613 4603 1027
4729 4720 1035
4849 4840 1042
4971 4962 1050
5097 5088 1057
5226 5217 1065
5358 5349 1072
5493 5485 1080
5632 5624 1087
5775 5767 1095
5921 5913 1102
6070 6063 1110
6224 6217 1117
6381 6374 1125
6543 6536 1132
6708 6701 1140
6878 6871 1147
7052 7045 1155
7230 7224 1162
7413 7407 1170
7600 7595 1177
7793 7787 1185
7990 7984 1192
8192 8186 1200
8399 8394 1207
8612 8607 1215
8830 8825 1222
9053 9048 1230
9282 9277 1237
9517 9512 1245
9758 9753 1252
10005 10000 1260
10258 10253 1267
10517 10513 1275
10784 10779 1282
11057 11052 1290
11336 11332 1297
11623 11619 1305
11917 11914 1312
12219 12215 1320
12528 12525 1327
12845 12842 1335
13170 13167 1342
13504 13500 1350
13846 13842 1357
14196 14193 1365
14555 14552 1372
14924 14921 1380
15301 15298 1387
15689 15686 1395
16086 16083 1402
16493 16490 1410
16910 16908 1417
17338 17336 1425
17777 17775 1432
18227 18225 1440
18689 18686 1447
19162 19159 1455
19647 19644 1462
20144 20142 1470
20654 20652 1477
21177 21175 1485
21713 21711 1492
22262 22260 1500
22826 22824 1507
23404 23402 1515
23996 23994 1522
24604 24602 1530
25227 25225 1537
25865 25863 1545
26520 26518 1552
27191 27190 1560
27879 27878 1567
28585 28584 1575
29309 29307 1582
30051 30049 1590
30811 30810 1597
31591 31590 1605
32391 32390 1612
33211 33210 1620
34052 34051 1627
34914 34913 1635
35798 35796 1642
36704 36703 1650
37633 37632 1657
38586 38585 1665
39563 39561 1672
40564 40563 1680
41591 41590 1687
42644 42643 1695
43723 43722 1702
44830 44829 1710
45965 45964 1717
47129 47128 1725
48322 48321 1732
49545 49544 1740
50799 50798 1747
52085 52084 1755
53404 53403 1762
54756 54755 1770
56142 56141 1777
57563 57562 1785
59020 59019 1792
60514 60513 1800
62046 62045 1807
63617 63616 1815
65227 65227 1822
66879 66878 1830
68572 68571 1837
70307 70307 1845
72087 72087 1852
73912 73912 1860
75783 75783 1867
77702 77701 1875
79669 79668 1882
81686 81685 1890
83753 83753 1897
85874 85873 1905
88048 88047 1912
90277 90276 1920
92562 92561 1927
94905 94905 1935
97308 97307 1942
99771 99771 1950
102297 102296 1957
104886 104886 1965
107542 107541 1972
110264 110264 1980
113055 113055 1987
115917 115917 1995
118852 118851 2002
121861 121860 2010
124945 124945 2017
128108 128108 2025
131352 131351 2032
134677 134676 2040
138086 138086 2047
141582 141581 2055
145166 145166 2062
148841 148841 2070
152609 152608 2077
156472 156472 2085
160433 160433 2092
164495 164494 2100
168659 168659 2107
172928 172928 2115
177306 177306 2122
181795 181794 2130
186397 186397 2137
191116 191115 2145
195954 195953 2152
200914 200914 2160
206000 206000 2167
211215 211215 2175
216562 216562 2182
222045 222044 2190
227666 227665 2197
233429 233429 2205
239338 239338 2212
245397 245397 2220
251610 251609 2227
257979 257979 2235
264510 264510 2242
271206 271206 2250
278072 278071 2257
285111 285111 2265
292329 292328 2272
299729 299729 2280
307317 307316 2287
315096 315096 2295
323073 323073 2302
331252 331252 2310
339637 339637 2317
348235 348235 2325
357051 357051 2332
366090 366090 2340
375357 375357 2347
384860 384860 2355
394602 394602 2362
404592 404592 2370
414834 414834 2377
425336 425336 2385
436103 436103 2392
447143 447143 2400
458463 458463 2407
470069 470069 2415
481969 481969 2422
494170 494170 2430
506680 506680 2437
519506 519506 2445
532658 532658 2452
546142 546142 2460
559968 559968 2467
574143 574143 2475
588678 588678 2482
603580 603580 2490
618860 618860 2497
634527 634527 2505
650590 650590 2512
667060 667059 2520
683946 683946 2527
701260 701260 2535
719013 719013 2542
737215 737215 2550
755878 755877 2557
775013 775013 2565
794632 794632 2572
814748 814748 2580
835374 835374 2587
856522 856521 2595
878204 878204 2602
900436 900436 2610
923231 923231 2617
946603 946603 2625
970566 970566 2632
995136 995136 2640
1020328 1020328 2647
1046158 1046158 2655
1072641 1072641 2662
1099796 1099796 2670
1127637 1127637 2677
1156183 1156183 2685
1185452 1185452 2692
1215462 1215462 2700
1246232 1246232 2707
1277780 1277780 2715
1310127 1310127 2722
1343293 1343293 2730
1377299 1377299 2737
1412166 1412166 2745
1447915 1447915 2752
1484569 1484569 2760
1522151 1522151 2767
1560684 1560684 2775
1600193 1600193 2782
1640702 1640702 2790
1682237 1682237 2797
1724823 1724823 2805
1768487 1768487 2812
1813257 1813257 2820
1859159 1859159 2827
1906224 1906224 2835
1954481 1954481 2842
2003959 2003959 2850
2054689 2054689 2857
2106704 2106704 2865
2160035 2160035 2872
2214717 2214717 2880
2270783 2270783 2887
2328268 2328268 2895
2387208 2387208 2902
2447641 2447641 2910
2509603 2509603 2917
2573134 2573134 2925
2638273 2638273 2932
2705061 2705061 2940
2773540 2773540 2947
2843753 2843753 2955
2915743 2915743 2962
2989555 2989555 2970
3065236 3065236 2977
3142833 3142833 2985
3222394 3222394 2992
