time,current
2022-08-06 03:12:00,10.038678549970982
2022-08-06 03:13:00,10.789062564571301
2022-08-06 03:14:00,10.990031848567073
2022-08-06 03:15:00,10.43645977058438
2022-08-06 03:16:00,10.882503609914622
2022-08-06 03:17:00,10.95448866969678
2022-08-06 03:18:00,10.859034733537179
2022-08-06 03:19:00,10.066133161200097
2022-08-06 03:20:00,10.801090105084146
2022-08-06 03:21:00,0.0
2022-08-06 03:22:00,0.0
2022-08-06 03:23:00,0.0
2022-08-06 03:24:00,0.0
2022-08-06 03:25:00,0.0
2022-08-06 03:26:00,0.0
2022-08-06 03:27:00,0.0
2022-08-06 03:28:00,0.0
2022-08-06 03:29:00,0.0
2022-08-06 03:30:00,0.0
2022-08-06 03:31:00,0.0
2022-08-06 03:32:00,0.0
2022-08-06 03:33:00,0.0
2022-08-06 03:34:00,0.0
2022-08-06 03:35:00,0.0
2022-08-06 03:36:00,0.0
2022-08-06 03:37:00,0.0
2022-08-06 03:38:00,0.0
2022-08-06 03:39:00,0.0
2022-08-06 03:40:00,0.0
2022-08-06 03:41:00,0.0
2022-08-06 03:42:00,0.0
2022-08-06 03:43:00,0.0
2022-08-06 03:44:00,0.0
2022-08-06 03:45:00,0.0
2022-08-06 03:46:00,0.0
2022-08-06 03:47:00,0.0
2022-08-06 03:48:00,0.0
2022-08-06 03:49:00,0.0
2022-08-06 03:50:00,0.0
2022-08-06 03:51:00,0.0
2022-08-06 03:52:00,0.0
2022-08-06 03:53:00,0.0
2022-08-06 03:54:00,10.02292690474068
2022-08-06 03:55:00,10.911625414098491
2022-08-06 03:56:00,10.729340745294804
2022-08-06 03:57:00,10.121263589662338
2022-08-06 03:58:00,10.231958885245144
2022-08-06 03:59:00,10.946035596700195
2022-08-06 04:00:00,10.199904157110282
2022-08-06 04:01:00,10.003773928379617
2022-08-06 04:02:00,10.490920915290705
2022-08-06 04:03:00,10.218373751556852
2022-08-06 04:04:00,10.56420079095504
2022-08-06 04:05:00,10.641554559843046
2022-08-06 04:06:00,10.634131181169433
2022-08-06 04:07:00,10.567807581142564
2022-08-06 04:08:00,10.00576069775683
2022-08-06 04:09:00,10.352048434864297
2022-08-06 04:10:00,10.17618926675427
2022-08-06 04:11:00,10.004482218769665
2022-08-06 04:12:00,10.39474026146381
2022-08-06 04:13:00,10.118368459611377
2022-08-06 04:14:00,10.325843961653787
2022-08-06 04:15:00,10.32096744297555
2022-08-06 04:16:00,10.83705485140858
2022-08-06 04:17:00,10.104287996354069
2022-08-06 04:18:00,10.713179591387455
2022-08-06 04:19:00,10.509993117842889
2022-08-06 04:20:00,10.714752921703532
2022-08-06 04:21:00,10.912896330090614
2022-08-06 04:22:00,10.912441063854164
2022-08-06 04:23:00,10.292650931434913
2022-08-06 04:24:00,10.135790047219043
2022-08-06 04:25:00,10.070729956689314
2022-08-06 04:26:00,10.612031258494612
2022-08-06 04:27:00,10.324569311110658
2022-08-06 04:28:00,10.895671391171977
2022-08-06 04:29:00,10.835724479532816
2022-08-06 04:30:00,10.039660634350383
2022-08-06 04:31:00,10.265287102888117
2022-08-06 04:32:00,10.06219111398398
2022-08-06 04:33:00,10.18714236940895
2022-08-06 04:34:00,10.99328516705751
2022-08-06 04:35:00,10.530332460927577
2022-08-06 04:36:00,10.722566471382901
2022-08-06 04:37:00,10.56657840717536
2022-08-06 04:38:00,10.593202382831016
2022-08-06 04:39:00,10.478516016452657
2022-08-06 04:40:00,10.002151870172684
2022-08-06 04:41:00,10.24390012627
2022-08-06 04:42:00,10.166395374076721
2022-08-06 04:43:00,10.419935790647765
2022-08-06 04:44:00,10.788940693025632
2022-08-06 04:45:00,10.921306867160745
2022-08-06 04:46:00,10.87802433572657
2022-08-06 04:47:00,10.18152407522637
2022-08-06 04:48:00,10.82019848490366
2022-08-06 04:49:00,10.441735356616165
2022-08-06 04:50:00,10.467907019588555
2022-08-06 04:51:00,10.283940936758455
2022-08-06 04:52:00,10.175880613261693
2022-08-06 04:53:00,10.645774765646673
2022-08-06 04:54:00,10.197385308854415
2022-08-06 04:55:00,10.731544040567146
2022-08-06 04:56:00,10.248896381473504
2022-08-06 04:57:00,10.51480483979754
2022-08-06 04:58:00,10.654545472610339
2022-08-06 04:59:00,10.784831223195704
2022-08-06 05:00:00,10.773247649071655
2022-08-06 05:01:00,10.183972995408938
2022-08-06 05:02:00,10.452846648617061
2022-08-06 05:03:00,10.900019492142382
2022-08-06 05:04:00,10.723413261598271
2022-08-06 05:05:00,10.777088494166136
2022-08-06 05:06:00,10.293808715259972
2022-08-06 05:07:00,10.264438120949455
2022-08-06 05:08:00,10.651678893533283
2022-08-06 05:09:00,10.212463594075999
2022-08-06 05:10:00,10.894228690586427
2022-08-06 05:11:00,10.711730559424153
2022-08-06 05:12:00,10.78737639281659
2022-08-06 05:13:00,10.367016725916278
2022-08-06 05:14:00,10.272081960921286
2022-08-06 05:15:00,10.726316553101121
2022-08-06 05:16:00,10.832806393396124
2022-08-06 05:17:00,10.848010091127506
2022-08-06 05:18:00,10.210279252719221
2022-08-06 05:19:00,10.14531732070577
2022-08-06 05:20:00,10.621447795572058
2022-08-06 05:21:00,10.17074679682468
2022-08-06 05:22:00,10.480344695792205
2022-08-06 05:23:00,10.179547918353757
2022-08-06 05:24:00,10.187173707818555
2022-08-06 05:25:00,10.052955775198201
2022-08-06 05:26:00,10.240868041001555
2022-08-06 05:27:00,10.36441261734354
2022-08-06 05:28:00,10.642433908826458
2022-08-06 05:29:00,10.875142023332222
2022-08-06 05:30:00,10.919739438622155
2022-08-06 05:31:00,10.106065672541515
2022-08-06 05:32:00,10.342572183031546
2022-08-06 05:33:00,10.508676478001128
2022-08-06 05:34:00,0.0
2022-08-06 05:35:00,0.0
2022-08-06 05:36:00,0.0
2022-08-06 05:37:00,0.0
2022-08-06 05:38:00,0.0
2022-08-06 05:39:00,0.0
2022-08-06 05:40:00,0.0
2022-08-06 05:41:00,0.0
2022-08-06 05:42:00,0.0
2022-08-06 05:43:00,0.0
2022-08-06 05:44:00,0.0
2022-08-06 05:45:00,0.0
2022-08-06 05:46:00,0.0
2022-08-06 05:47:00,0.0
2022-08-06 05:48:00,0.0
2022-08-06 05:49:00,0.0
2022-08-06 05:50:00,0.0
2022-08-06 05:51:00,0.0
2022-08-06 05:52:00,0.0
2022-08-06 05:53:00,0.0
2022-08-06 05:54:00,0.0
2022-08-06 05:55:00,0.0
2022-08-06 05:56:00,0.0
2022-08-06 05:57:00,0.0
2022-08-06 05:58:00,0.0
2022-08-06 05:59:00,10.876232626761274
2022-08-06 06:00:00,10.499649569513897
2022-08-06 06:01:00,10.525001251591451
2022-08-06 06:02:00,10.091559482860422
2022-08-06 06:03:00,10.907236525114524
2022-08-06 06:04:00,10.978930062925038
2022-08-06 06:05:00,10.743480891703086
2022-08-06 06:06:00,10.372792639258844
2022-08-06 06:07:00,10.141555066116126
2022-08-06 06:08:00,10.793032760968398
2022-08-06 06:09:00,10.186378511895699
2022-08-06 06:10:00,10.37907742435044
2022-08-06 06:11:00,10.650465249303513
2022-08-06 06:12:00,10.902033440469879
2022-08-06 06:13:00,10.544498713079678
2022-08-06 06:14:00,10.988544330114845
2022-08-06 06:15:00,10.893653414305964
2022-08-06 06:16:00,10.624117710666104
2022-08-06 06:17:00,10.261839706077573
2022-08-06 06:18:00,10.616565256591926
2022-08-06 06:19:00,10.755930715412353
2022-08-06 06:20:00,10.494527954936268
2022-08-06 06:21:00,10.234967281936843
2022-08-06 06:22:00,10.575625654876438
2022-08-06 06:23:00,10.027018831216962
2022-08-06 06:24:00,10.52977690351561
2022-08-06 06:25:00,10.167191309220323
2022-08-06 06:26:00,10.965284288717957
2022-08-06 06:27:00,10.662998962463968
2022-08-06 06:28:00,10.402680271708627
2022-08-06 06:29:00,10.246308978885743
2022-08-06 06:30:00,10.015375786217714
2022-08-06 06:31:00,10.55886561641761
2022-08-06 06:32:00,10.201452164185639
2022-08-06 06:33:00,10.36325536303881
2022-08-06 06:34:00,10.131024845577626
2022-08-06 06:35:00,10.395157381272943
2022-08-06 06:36:00,10.75629893332285
2022-08-06 06:37:00,10.22393532424065
2022-08-06 06:38:00,10.911901554757643
2022-08-06 06:39:00,10.136757033774312
2022-08-06 06:40:00,10.24330130766322
2022-08-06 06:41:00,10.755255076129387
2022-08-06 06:42:00,10.018410480910504
2022-08-06 06:43:00,10.52696454141908
2022-08-06 06:44:00,10.503274540059966
2022-08-06 06:45:00,10.599819501753087
2022-08-06 06:46:00,10.441592773227566
2022-08-06 06:47:00,10.525330904386879
2022-08-06 06:48:00,10.877824362269976
2022-08-06 06:49:00,10.042826241587017
2022-08-06 06:50:00,10.019541116601674
2022-08-06 06:51:00,10.884947132842209
2022-08-06 06:52:00,10.909137789788034
2022-08-06 06:53:00,10.895050087384503
2022-08-06 06:54:00,10.88160273548834
2022-08-06 06:55:00,10.532238255269837
2022-08-06 06:56:00,10.747939253412886
2022-08-06 06:57:00,10.619108198320294
2022-08-06 06:58:00,10.481224541339765
2022-08-06 06:59:00,10.864600092402622
2022-08-06 07:00:00,10.875285894217786
2022-08-06 07:01:00,10.497899413984713
2022-08-06 07:02:00,10.745668544014013
2022-08-06 07:03:00,10.812791705958064
2022-08-06 07:04:00,10.812965260328824
2022-08-06 07:05:00,10.015422632917975
2022-08-06 07:06:00,10.048757326650133
2022-08-06 07:07:00,10.399738314654483
2022-08-06 07:08:00,10.302416749308568
2022-08-06 07:09:00,10.56939956968945
2022-08-06 07:10:00,10.534335184305501
2022-08-06 07:11:00,10.16782719421673
2022-08-06 07:12:00,10.350410582775472
2022-08-06 07:13:00,10.419655526130754
2022-08-06 07:14:00,10.404807570361085
2022-08-06 07:15:00,10.252507822519126
2022-08-06 07:16:00,10.65770724364932
2022-08-06 07:17:00,10.219826660946495
2022-08-06 07:18:00,10.701858672880254
2022-08-06 07:19:00,10.259948175764922
2022-08-06 07:20:00,10.583969611503086
2022-08-06 07:21:00,10.97141816562876
2022-08-06 07:22:00,10.164593291349556
2022-08-06 07:23:00,10.096401980494962
2022-08-06 07:24:00,10.820382693449822
2022-08-06 07:25:00,10.207374116451739
2022-08-06 07:26:00,10.72086609644327
2022-08-06 07:27:00,10.446609334054495
2022-08-06 07:28:00,10.309726971773534
2022-08-06 07:29:00,10.221147198679128
2022-08-06 07:30:00,10.432087592341484
2022-08-06 07:31:00,10.513518259360668
2022-08-06 07:32:00,10.229372474599792
2022-08-06 07:33:00,10.680662692212506
2022-08-06 07:34:00,10.641202432420407
2022-08-06 07:35:00,10.687484188065905
2022-08-06 07:36:00,10.069754309094622
2022-08-06 07:37:00,10.964322234821248
2022-08-06 07:38:00,10.216073967056337
2022-08-06 07:39:00,10.823936918860804
2022-08-06 07:40:00,10.98408770192199
2022-08-06 07:41:00,10.477468098979587
2022-08-06 07:42:00,10.478146001872943
2022-08-06 07:43:00,10.389216440136137
2022-08-06 07:44:00,10.498538369628927
2022-08-06 07:45:00,0.0
2022-08-06 07:46:00,0.0
2022-08-06 07:47:00,0.0
2022-08-06 07:48:00,0.0
2022-08-06 07:49:00,0.0
2022-08-06 07:50:00,0.0
2022-08-06 07:51:00,0.0
2022-08-06 07:52:00,0.0
2022-08-06 07:53:00,0.0
2022-08-06 07:54:00,0.0
2022-08-06 07:55:00,0.0
2022-08-06 07:56:00,0.0
2022-08-06 07:57:00,0.0
2022-08-06 07:58:00,0.0
2022-08-06 07:59:00,0.0
2022-08-06 08:00:00,0.0
2022-08-06 08:01:00,0.0
2022-08-06 08:02:00,0.0
2022-08-06 08:03:00,0.0
2022-08-06 08:04:00,0.0
2022-08-06 08:05:00,0.0
2022-08-06 08:06:00,0.0
2022-08-06 08:07:00,0.0
2022-08-06 08:08:00,0.0
2022-08-06 08:09:00,0.0
2022-08-06 08:10:00,0.0
2022-08-06 08:11:00,0.0
2022-08-06 08:12:00,0.0
2022-08-06 08:13:00,10.567786067112676
2022-08-06 08:14:00,10.151206414254247
2022-08-06 08:15:00,10.8001978391457
2022-08-06 08:16:00,10.567812416434093
2022-08-06 08:17:00,10.179398218834422
2022-08-06 08:18:00,10.39408929808963
2022-08-06 08:19:00,10.716139203969366
2022-08-06 08:20:00,10.976188129993806
2022-08-06 08:21:00,10.765826067070227
2022-08-06 08:22:00,10.999758020552138
2022-08-06 08:23:00,10.68505564110611
2022-08-06 08:24:00,10.886919887121005
2022-08-06 08:25:00,10.445477379880357
2022-08-06 08:26:00,10.22635644018945
2022-08-06 08:27:00,10.186387591400115
2022-08-06 08:28:00,10.625915082988891
2022-08-06 08:29:00,10.608891421168028
2022-08-06 08:30:00,10.83129244162578
2022-08-06 08:31:00,10.49548468666701
2022-08-06 08:32:00,10.84054891433573
2022-08-06 08:33:00,10.639492803890123
2022-08-06 08:34:00,10.584889518993124
2022-08-06 08:35:00,10.93294371473054
2022-08-06 08:36:00,10.64949657422274
2022-08-06 08:37:00,10.645616113095778
2022-08-06 08:38:00,10.929102591946402
2022-08-06 08:39:00,10.785424837195878
2022-08-06 08:40:00,10.497210544136536
2022-08-06 08:41:00,10.820862183237423
2022-08-06 08:42:00,10.42804321813938
2022-08-06 08:43:00,10.689097045033831
2022-08-06 08:44:00,10.701218070257939
2022-08-06 08:45:00,10.826143606838233
2022-08-06 08:46:00,10.665977562832706
2022-08-06 08:47:00,10.80613536904285
2022-08-06 08:48:00,10.009293942791553
2022-08-06 08:49:00,10.50270135793347
2022-08-06 08:50:00,10.247066378535472
2022-08-06 08:51:00,10.538658541148465
2022-08-06 08:52:00,10.313088504521723
2022-08-06 08:53:00,10.613329886672673
2022-08-06 08:54:00,10.866737046769865
2022-08-06 08:55:00,10.865525702053766
2022-08-06 08:56:00,10.397112691015368
2022-08-06 08:57:00,10.897199049504808
2022-08-06 08:58:00,10.243912546429558
2022-08-06 08:59:00,10.877379542318733
2022-08-06 09:00:00,10.437943053301527
2022-08-06 09:01:00,10.954906047214315
2022-08-06 09:02:00,10.10483443629189
2022-08-06 09:03:00,10.464577732870183
2022-08-06 09:04:00,10.215122516536884
2022-08-06 09:05:00,10.660581767011552
2022-08-06 09:06:00,10.329963752599287
2022-08-06 09:07:00,10.725383480326622
2022-08-06 09:08:00,10.18783292325436
2022-08-06 09:09:00,10.654543673696406
2022-08-06 09:10:00,10.254660186430717
2022-08-06 09:11:00,10.60694064223004
2022-08-06 09:12:00,10.017027811971673
2022-08-06 09:13:00,10.470125953959343
2022-08-06 09:14:00,10.772491225931057
2022-08-06 09:15:00,10.533212254365964
2022-08-06 09:16:00,10.771426901979684
2022-08-06 09:17:00,10.385632646925648
2022-08-06 09:18:00,10.983172965672189
2022-08-06 09:19:00,10.088133238994025
2022-08-06 09:20:00,10.586290759629835
2022-08-06 09:21:00,10.829472025252697
2022-08-06 09:22:00,10.674906590359509
2022-08-06 09:23:00,10.765721145270259
2022-08-06 09:24:00,10.863576908106623
2022-08-06 09:25:00,10.681670646818606
2022-08-06 09:26:00,10.97172683494576
2022-08-06 09:27:00,10.54020198385236
2022-08-06 09:28:00,10.62349333351142
2022-08-06 09:29:00,10.553121883718438
2022-08-06 09:30:00,10.86745176030541
2022-08-06 09:31:00,10.567883398340038
2022-08-06 09:32:00,10.393366909481987
2022-08-06 09:33:00,10.726078180020469
2022-08-06 09:34:00,10.770923487678312
2022-08-06 09:35:00,10.236079069432172
2022-08-06 09:36:00,10.60462603022695
2022-08-06 09:37:00,10.162641059831234
2022-08-06 09:38:00,10.281986425722671
2022-08-06 09:39:00,10.684376056275566
2022-08-06 09:40:00,10.744328629742418
2022-08-06 09:41:00,10.393743074608985
2022-08-06 09:42:00,10.828530026086424
2022-08-06 09:43:00,10.086446072346138
2022-08-06 09:44:00,10.186273820154348
2022-08-06 09:45:00,10.724015835863314
2022-08-06 09:46:00,10.691635329626576
2022-08-06 09:47:00,10.960249723881198
2022-08-06 09:48:00,10.372400682224265
2022-08-06 09:49:00,10.517961777087104
2022-08-06 09:50:00,10.93692234282583
2022-08-06 09:51:00,10.577429943088182
2022-08-06 09:52:00,10.836450233700939
2022-08-06 09:53:00,10.703209903376216
2022-08-06 09:54:00,10.984240521957748
2022-08-06 09:55:00,10.882536022297082
2022-08-06 09:56:00,0.0
2022-08-06 09:57:00,0.0
2022-08-06 09:58:00,0.0
2022-08-06 09:59:00,0.0
2022-08-06 10:00:00,0.0
2022-08-06 10:01:00,0.0
2022-08-06 10:02:00,0.0
2022-08-06 10:03:00,0.0
2022-08-06 10:04:00,0.0
2022-08-06 10:05:00,0.0
2022-08-06 10:06:00,0.0
2022-08-06 10:07:00,0.0
2022-08-06 10:08:00,0.0
2022-08-06 10:09:00,0.0
2022-08-06 10:10:00,0.0
2022-08-06 10:11:00,0.0
2022-08-06 10:12:00,0.0
2022-08-06 10:13:00,0.0
2022-08-06 10:14:00,0.0
2022-08-06 10:15:00,0.0
2022-08-06 10:16:00,0.0
2022-08-06 10:17:00,0.0
2022-08-06 10:18:00,0.0
2022-08-06 10:19:00,0.0
2022-08-06 10:20:00,0.0
2022-08-06 10:21:00,0.0
2022-08-06 10:22:00,0.0
2022-08-06 10:23:00,0.0
2022-08-06 10:24:00,0.0
2022-08-06 10:25:00,0.0
2022-08-06 10:26:00,0.0
2022-08-06 10:27:00,0.0
2022-08-06 10:28:00,10.160128229318973
2022-08-06 10:29:00,10.28627137287731
2022-08-06 10:30:00,10.8729038051735
2022-08-06 10:31:00,10.993525711979183
2022-08-06 10:32:00,10.921256490815146
2022-08-06 10:33:00,10.647625316877523
2022-08-06 10:34:00,10.224074284805958
2022-08-06 10:35:00,10.345365799081533
2022-08-06 10:36:00,10.24847063949477
2022-08-06 10:37:00,10.621894293876453
2022-08-06 10:38:00,10.168236025207666
2022-08-06 10:39:00,10.029160670287792
2022-08-06 10:40:00,10.448997607781765
2022-08-06 10:41:00,10.944951773712434
2022-08-06 10:42:00,10.434180350000377
2022-08-06 10:43:00,10.007232948989593
2022-08-06 10:44:00,10.72060737024465
2022-08-06 10:45:00,10.275382587510277
2022-08-06 10:46:00,10.99299450926631
2022-08-06 10:47:00,10.14210333869287
2022-08-06 10:48:00,10.184270527896556
2022-08-06 10:49:00,10.540588137136016
2022-08-06 10:50:00,10.142367979734278
2022-08-06 10:51:00,10.485150557484296
2022-08-06 10:52:00,10.505841006191595
2022-08-06 10:53:00,10.494886661030622
2022-08-06 10:54:00,10.23088012389752
2022-08-06 10:55:00,10.110732697745382
2022-08-06 10:56:00,10.559904695264743
2022-08-06 10:57:00,10.935780745566756
2022-08-06 10:58:00,10.085676362602163
2022-08-06 10:59:00,10.428397409254778
2022-08-06 11:00:00,10.617774279968206
2022-08-06 11:01:00,10.946454488640681
2022-08-06 11:02:00,10.392895379354627
2022-08-06 11:03:00,10.3008868137756
2022-08-06 11:04:00,10.436948643871228
2022-08-06 11:05:00,10.0391163650185
2022-08-06 11:06:00,10.228184436280932
2022-08-06 11:07:00,10.996632725925531
2022-08-06 11:08:00,10.520593405231118
2022-08-06 11:09:00,10.92251376315523
2022-08-06 11:10:00,10.667045917571972
2022-08-06 11:11:00,10.700845955153353
2022-08-06 11:12:00,10.873323494086357
2022-08-06 11:13:00,10.003815746675428
2022-08-06 11:14:00,10.097053572803778
2022-08-06 11:15:00,10.674619083701739
2022-08-06 11:16:00,10.556816027922226
2022-08-06 11:17:00,10.027859563092935
2022-08-06 11:18:00,10.275886558046636
2022-08-06 11:19:00,10.717152900955119
2022-08-06 11:20:00,10.50725298605428
2022-08-06 11:21:00,10.04294345218009
2022-08-06 11:22:00,10.229833345082389
2022-08-06 11:23:00,10.943306738121398
2022-08-06 11:24:00,10.032074910925068
2022-08-06 11:25:00,10.849263273991713
2022-08-06 11:26:00,10.436460716968286
2022-08-06 11:27:00,10.169552799483649
2022-08-06 11:28:00,10.124190407324917
2022-08-06 11:29:00,10.362580028677714
2022-08-06 11:30:00,10.056249260168876
2022-08-06 11:31:00,10.39374784124023
2022-08-06 11:32:00,10.717753051252762
2022-08-06 11:33:00,10.953504279906715
2022-08-06 11:34:00,10.383332472204568
2022-08-06 11:35:00,10.043347731698658
2022-08-06 11:36:00,10.787351691665656
2022-08-06 11:37:00,10.163173281551773
2022-08-06 11:38:00,10.627160250556168
2022-08-06 11:39:00,10.18934439929076
2022-08-06 11:40:00,10.990842370610057
2022-08-06 11:41:00,10.380680157045827
2022-08-06 11:42:00,10.997588166546434
2022-08-06 11:43:00,10.473963940756398
2022-08-06 11:44:00,10.292667186564644
2022-08-06 11:45:00,10.654724847292758
2022-08-06 11:46:00,10.181168588074236
2022-08-06 11:47:00,10.24534876625046
2022-08-06 11:48:00,10.486004150839085
2022-08-06 11:49:00,10.206578227044595
2022-08-06 11:50:00,10.325505859468437
2022-08-06 11:51:00,10.731446337475624
2022-08-06 11:52:00,10.435716785840736
2022-08-06 11:53:00,10.618625635486277
2022-08-06 11:54:00,10.062576057952644
2022-08-06 11:55:00,10.03699627059366
2022-08-06 11:56:00,10.273043238182273
2022-08-06 11:57:00,10.814328929021197
2022-08-06 11:58:00,10.730151033242828
2022-08-06 11:59:00,10.875071590336534
2022-08-06 12:00:00,10.76541050047804
2022-08-06 12:01:00,10.48536906592466
2022-08-06 12:02:00,10.046645493891493
2022-08-06 12:03:00,10.808473453463982
2022-08-06 12:04:00,10.08534097040554
2022-08-06 12:05:00,10.560543171376128
2022-08-06 12:06:00,10.065962549847736
2022-08-06 12:07:00,10.7957256635982
2022-08-06 12:08:00,10.86141326978444
2022-08-06 12:09:00,10.558662470258946
2022-08-06 12:10:00,10.07837984199642
2022-08-06 12:11:00,10.865779256168851
2022-08-06 12:12:00,10.462405251093204
2022-08-06 12:13:00,10.99970626253908
2022-08-06 12:14:00,10.806231117944039
2022-08-06 12:15:00,10.650225543416223
2022-08-06 12:16:00,10.392697200515991
2022-08-06 12:17:00,10.702768257790822
2022-08-06 12:18:00,10.388148886597673
2022-08-06 12:19:00,10.887112050381344
2022-08-06 12:20:00,10.552589658523889
2022-08-06 12:21:00,0.0
2022-08-06 12:22:00,0.0
2022-08-06 12:23:00,0.0
2022-08-06 12:24:00,0.0
2022-08-06 12:25:00,0.0
2022-08-06 12:26:00,0.0
2022-08-06 12:27:00,0.0
2022-08-06 12:28:00,0.0
2022-08-06 12:29:00,0.0
2022-08-06 12:30:00,0.0
2022-08-06 12:31:00,0.0
2022-08-06 12:32:00,0.0
2022-08-06 12:33:00,0.0
2022-08-06 12:34:00,0.0
2022-08-06 12:35:00,0.0
2022-08-06 12:36:00,0.0
2022-08-06 12:37:00,0.0
2022-08-06 12:38:00,0.0
2022-08-06 12:39:00,0.0
2022-08-06 12:40:00,0.0
2022-08-06 12:41:00,0.0
2022-08-06 12:42:00,0.0
2022-08-06 12:43:00,0.0
2022-08-06 12:44:00,0.0
2022-08-06 12:45:00,0.0
2022-08-06 12:46:00,0.0
2022-08-06 12:47:00,0.0
2022-08-06 12:48:00,0.0
2022-08-06 12:49:00,0.0
2022-08-06 12:50:00,0.0
2022-08-06 12:51:00,0.0
2022-08-06 12:52:00,10.924253006933212
2022-08-06 12:53:00,10.14575584028669
2022-08-06 12:54:00,10.73766410767769
2022-08-06 12:55:00,10.363837084657133
2022-08-06 12:56:00,10.842009440021375
2022-08-06 12:57:00,10.579415960942256
2022-08-06 12:58:00,10.475267799613016
2022-08-06 12:59:00,10.281814018889122
2022-08-06 13:00:00,10.870354306423938
2022-08-06 13:01:00,10.263885054151697
2022-08-06 13:02:00,10.94856644785598
2022-08-06 13:03:00,10.087173315255075
